,id,type,name,link,count
473,8705,2,,/author/37089478855,
474,8706,2,,/author/37089480282,
475,8707,2,,/author/37089477639,
476,8708,2,,/author/37089478648,
477,8709,1,,/document/9529808/,
478,8710,2,,/author/37088961521,
479,8711,2,,/author/37088962639,
480,8712,2,,/author/37088961612,
481,8713,2,,/author/37088962516,
482,8714,2,,/author/37088962336,
483,8715,2,,/author/37088962101,
484,8716,1,,/document/9202853/,
485,8717,2,,/author/37288069200,
486,8718,2,,/author/37088512462,
487,8719,2,,/author/37088511646,
488,8720,2,,/author/37088512047,
489,8721,2,,/author/37085877690,
490,8722,2,,/author/37088510105,
491,8723,2,,/author/37086285162,
492,8724,2,,/author/37088509119,
493,8725,2,,/author/37088374792,
494,8726,2,,/author/37087129779,
495,8727,1,,/document/9202454/,
496,8728,2,,/author/37088510767,
497,8729,2,,/author/37088509192,
498,8730,2,,/author/37088511144,
499,8731,2,,/author/37088511137,
500,8732,1,,/document/10364120/,
501,8733,2,,/author/560966799457129,
502,8734,1,,/document/9108555/,
503,8735,2,,/author/37089305624,
504,8736,1,,/document/9798910/,
505,8737,2,,/author/37088492275,
506,8738,2,,/author/37086358810,
507,8739,2,,/author/38490546800,
508,8740,2,,/author/37400201600,
509,8741,1,,/document/9414078/,
510,8742,2,,/author/37088407045,
511,8743,2,,/author/37531095400,
512,8744,1,,/document/9344387/,
513,8745,2,,/author/37088690829,
514,8746,1,,/document/8614081/,
515,8747,2,,/author/37086600840,
516,8748,2,,/author/37681575000,
517,8749,1,,/document/8453333/,
518,8750,2,,/author/37086448278,
519,8751,2,,/author/37086449843,
520,8752,2,,/author/37086448122,
521,8753,1,,/document/7831434/,
522,8754,2,,/author/37085463477,
523,8755,1,,/document/7451830/,
524,8756,2,,/author/37085797900,
525,8757,2,,/author/37085794751,
526,8758,1,,/document/7286138/,
527,8759,2,,/author/37381473300,
528,8760,2,,/author/37085758635,
529,8761,2,,/author/37700852700,
530,8762,2,,/author/37832069200,
531,8763,2,,/author/37085763578,
532,8764,1,,/document/7273692/,
533,8765,2,,/author/37085696702,
534,8766,2,,/author/37085568324,
535,8767,2,,/author/37422664300,
536,8768,1,,/document/7273690/,
537,8769,2,,/author/38233570700,
538,8770,2,,/author/37088111835,
539,8771,2,,/author/37085721229,
540,8772,2,,/author/37085682689,
541,8773,2,,/author/38192723400,
542,8774,2,,/author/37074010900,
543,8775,1,,/document/6939802/,
544,8776,1,,/document/6939792/,
545,8777,2,,/author/37085424839,
546,8778,1,,/document/5445296/,
547,8779,2,,/author/37302147000,
548,8780,1,,/document/5445347/,
549,8781,1,,/document/4749116/,
550,8782,1,,/document/4675794/,
551,8783,2,,/author/37276121100,
552,8784,2,,/author/37589867300,
553,8785,2,,/author/38278173300,
554,8786,2,,/author/37267913900,
555,8787,2,,/author/37299105800,
556,8788,2,,/author/37266907900,
557,8789,1,,/document/4637897/,
558,8790,2,,/author/37428218000,
559,8791,2,,/author/37277458000,
560,8792,1,,/document/4401123/,
561,8793,2,,/author/37827110400,
562,8794,1,,/document/4745452/,
563,8795,1,,/document/4745433/,
564,8796,2,,/author/37089045064,
565,8797,1,,/document/4270856/,
566,8798,1,,/document/4511856/,
567,8799,2,,/author/37961048100,
568,8800,1,,/document/4511855/,
569,8801,1,,/document/4511836/,
